"CO_ANO;""CO_MES"";""CO_NCM"";""CO_UNID"";""CO_PAIS"";""SG_UF_NCM"";""CO_VIA"";""CO_URF"";""QT_ESTAT"";""KG_LIQUIDO"";""VL_FOB"";""VL_FRETE"";""VL_SEGURO"""
"2025;""07"";""87089990"";""10"";""087"";""SP"";""04"";""0817600"";326;326;4128;1006;1"
"2025;""10"";""73182400"";""10"";""190"";""SC"";""01"";""0927800"";1;1;295;0;0"
"2025;""12"";""84219999"";""10"";""098"";""SP"";""01"";""0817800"";890;890;10105;874;15"
"2025;""11"";""48232099"";""10"";""628"";""RJ"";""04"";""0717700"";1;1;360;5;0"
"2025;""06"";""56075090"";""10"";""586"";""PR"";""07"";""0917500"";513;513;1339;32;0"
"2025;""04"";""73202090"";""10"";""611"";""MG"";""04"";""0817700"";80;80;50;45;0"
"2025;""06"";""84836011"";""11"";""160"";""RS"";""01"";""1017700"";123;15;846;2;0"
"2025;""07"";""40093210"";""10"";""603"";""SP"";""04"";""0817600"";1;1;44;12;0"
"2025;""10"";""70132800"";""10"";""240"";""PE"";""01"";""0817800"";125798;125798;104765;5600;90"
"2025;""05"";""85045090"";""11"";""160"";""RS"";""01"";""0817800"";50;4;57;3;0"
"2025;""04"";""40092190"";""10"";""361"";""PR"";""01"";""0917800"";2226;2226;16625;763;8"
"2025;""09"";""27101999"";""10"";""023"";""MG"";""04"";""0817600"";0;0;75;1;0"
"2025;""07"";""84818092"";""11"";""603"";""PR"";""01"";""0917800"";4130;2137;52710;123;9"
"2025;""01"";""55169400"";""10"";""160"";""ES"";""01"";""0817800"";11221;11221;107031;2835;0"
"2025;""07"";""62034200"";""11"";""386"";""ES"";""04"";""0817600"";8;3;2193;89;11"
"2025;""03"";""96082000"";""11"";""399"";""SP"";""04"";""0817700"";630;16;657;222;1"
"2025;""08"";""39174090"";""10"";""023"";""RS"";""01"";""0817800"";985;985;807;85;0"
"2025;""05"";""73079200"";""10"";""386"";""MG"";""01"";""0717600"";117;117;4590;3;2"
"2025;""07"";""84313900"";""10"";""764"";""SP"";""01"";""0817800"";15485;15485;202061;3360;85"
"2025;""01"";""94032010"";""11"";""160"";""RS"";""01"";""0717600"";2416;2737;10362;1803;0"
"2025;""03"";""84224090"";""11"";""161"";""SP"";""01"";""0817800"";35;5694;133260;5556;82"
"2025;""05"";""84099912"";""11"";""628"";""PR"";""01"";""0917800"";1218;13482;74440;2179;40"
"2025;""10"";""67041900"";""10"";""351"";""AL"";""01"";""0717600"";3615;3615;5310;904;0"
"2025;""10"";""73202010"";""10"";""365"";""AM"";""04"";""0227700"";34;34;475;339;4"
"2025;""06"";""29054200"";""10"";""160"";""SP"";""01"";""0817800"";176000;176000;305126;7894;116"
"2025;""04"";""68042290"";""10"";""386"";""SC"";""01"";""0927700"";600;600;5001;170;1"
"2025;""04"";""28152000"";""10"";""160"";""MG"";""01"";""0817800"";252000;252000;225069;36072;260"
"2025;""12"";""39249000"";""10"";""160"";""SC"";""01"";""0817800"";127176;127176;196820;26498;83"
"2025;""08"";""48142000"";""10"";""351"";""AL"";""01"";""0917800"";3849;3849;6222;2163;0"
"2025;""04"";""85363090"";""11"";""275"";""BA"";""04"";""0517801"";32;4;5039;13;1"
"2025;""05"";""85059090"";""10"";""249"";""PR"";""04"";""0917900"";1;1;102;6;0"
"2025;""11"";""84133020"";""11"";""399"";""SP"";""10"";""0817900"";1;0;49;0;0"
"2025;""09"";""72111900"";""10"";""249"";""MG"";""04"";""0817600"";1;1;12;13;0"
"2025;""01"";""95030099"";""11"";""160"";""RO"";""01"";""0717600"";2839724;68757;154333;37278;0"
"2025;""11"";""84159010"";""10"";""190"";""SP"";""01"";""0817800"";8814;8814;90429;2820;4"
"2025;""03"";""73182900"";""10"";""670"";""SP"";""04"";""0817600"";2;2;159;6;0"
"2025;""06"";""85369090"";""11"";""361"";""PR"";""04"";""0917900"";11;1;685;68;0"
"2025;""11"";""39075010"";""10"";""023"";""SP"";""07"";""1017500"";220;220;1291;120;1"
"2025;""12"";""92059000"";""11"";""249"";""SP"";""01"";""0817800"";208;35;1524;40;0"
"2025;""01"";""83012000"";""10"";""776"";""SP"";""01"";""0817800"";24086;24086;600067;12058;115"
"2025;""06"";""87082992"";""11"";""161"";""SC"";""01"";""0927800"";37;39;78;26;0"
"2025;""10"";""85044029"";""11"";""399"";""AM"";""01"";""0227600"";1240;384;26476;360;13"
"2025;""10"";""84139190"";""10"";""072"";""PR"";""04"";""0917900"";0;0;510;6;0"
"2025;""06"";""39235000"";""10"";""383"";""SP"";""04"";""0817700"";0;0;25;1;0"
"2025;""02"";""08081000"";""10"";""063"";""SC"";""07"";""1017503"";153294;153294;161578;16331;157"
"2025;""04"";""84829119"";""10"";""249"";""RJ"";""04"";""0717700"";9;9;505;201;0"
"2025;""09"";""87083019"";""11"";""023"";""SP"";""01"";""0817800"";25818;24508;200974;2198;44"
"2025;""06"";""85443000"";""10"";""161"";""SP"";""04"";""0817700"";35;35;10164;369;16"
"2025;""02"";""33041000"";""10"";""791"";""GO"";""01"";""0817800"";1;1;188;1;0"
"2025;""04"";""38112190"";""10"";""249"";""SC"";""01"";""0927800"";7396;7396;73999;1873;21"
"2025;""09"";""88079000"";""10"";""160"";""SP"";""01"";""0817800"";552;552;37620;1776;0"
"2025;""01"";""85261000"";""11"";""628"";""RJ"";""04"";""0717700"";2;11;22815;968;0"
"2025;""01"";""90158090"";""11"";""249"";""SP"";""04"";""0817700"";38;31;81729;1122;42"
"2025;""03"";""61123100"";""11"";""858"";""SP"";""01"";""0817800"";1080;65;1890;21;1"
"2025;""06"";""76061190"";""10"";""160"";""RJ"";""01"";""0817800"";431018;431018;539458;14495;166"
"2025;""06"";""87089490"";""10"";""063"";""SP"";""07"";""1017503"";15;15;334;6;0"
"2025;""12"";""39173900"";""10"";""386"";""RJ"";""01"";""0717600"";3;3;88;0;0"
"2025;""03"";""39211200"";""10"";""160"";""AM"";""01"";""0717600"";46;46;853;21;1"
"2025;""06"";""85122011"";""11"";""160"";""BA"";""01"";""0517800"";1;5;668;11;1"
"2025;""09"";""88023031"";""11"";""249"";""ES"";""04"";""0227700"";2;9106;17915442;0;1201"
"2025;""04"";""84135090"";""11"";""249"";""SC"";""04"";""0817600"";1;2;294;56;0"
"2025;""08"";""84099930"";""11"";""160"";""SC"";""01"";""1017700"";36;227;1622;10;0"
"2025;""09"";""87089100"";""11"";""791"";""MG"";""01"";""0717600"";36;1368;20711;91;7"
"2025;""01"";""39269090"";""10"";""741"";""SC"";""01"";""0927800"";66;66;768;192;0"
"2025;""09"";""84139190"";""10"";""249"";""PR"";""01"";""0917800"";8337;8337;322398;13937;112"
"2025;""08"";""90328990"";""11"";""275"";""SC"";""04"";""0817600"";4;1;906;7;2"
"2025;""02"";""58071000"";""10"";""528"";""SP"";""04"";""0817600"";1;1;1;0;0"
"2025;""11"";""40169990"";""10"";""628"";""SP"";""10"";""0817600"";0;0;280;2;0"
"2025;""05"";""96162000"";""10"";""160"";""SP"";""04"";""0817600"";0;0;124;2;0"
"2025;""07"";""60053700"";""10"";""190"";""SC"";""01"";""0927800"";319;319;1316;39;0"
"2025;""06"";""42023900"";""10"";""160"";""MG"";""01"";""0817800"";2999;2999;12987;513;0"
"2025;""11"";""84099116"";""11"";""161"";""SP"";""01"";""0817800"";1014;252;10719;85;0"
"2025;""07"";""85442000"";""10"";""232"";""SP"";""04"";""0817600"";79;79;13238;1385;66"
"2025;""03"";""85114000"";""11"";""603"";""RJ"";""01"";""0717600"";1;4;45;0;0"
"2025;""03"";""87083090"";""11"";""249"";""RS"";""04"";""0817600"";15000;279;2976;958;0"
"2025;""04"";""61023000"";""11"";""141"";""MG"";""01"";""0817800"";1651;970;23862;1026;11"
"2025;""12"";""65050032"";""10"";""858"";""ES"";""01"";""0717600"";416;416;18975;859;10"
"2025;""09"";""82119100"";""11"";""160"";""AL"";""01"";""0717600"";123600;7106;10062;1303;0"
"2025;""01"";""72254090"";""10"";""023"";""RS"";""01"";""0717600"";52890;52890;50513;680;0"
"2025;""01"";""73069020"";""10"";""386"";""SC"";""01"";""0927700"";593;593;7278;286;7"
"2025;""08"";""33029019"";""10"";""573"";""SP"";""01"";""0817800"";360;360;10125;70;1"
"2025;""02"";""90321090"";""11"";""275"";""SP"";""01"";""0817800"";453;28;1314;6;1"
"2025;""02"";""73069090"";""10"";""249"";""SP"";""07"";""1017503"";0;0;374;0;0"
"2025;""11"";""28030019"";""10"";""756"";""SC"";""01"";""0927800"";92200;92200;60799;20375;0"
"2025;""06"";""87084019"";""11"";""361"";""SP"";""04"";""0817700"";2;100;670;378;3"
"2025;""12"";""85369090"";""11"";""493"";""RJ"";""04"";""0717700"";1102;12;6539;242;2"
"2025;""10"";""90318099"";""11"";""442"";""SP"";""04"";""0817700"";4;1;557;10;0"
"2025;""03"";""40169300"";""10"";""351"";""AM"";""01"";""0517800"";702;702;11084;342;2"
"2025;""06"";""29052990"";""10"";""249"";""RJ"";""04"";""0817700"";20;20;9900;414;0"
"2025;""06"";""85169000"";""10"";""351"";""SC"";""01"";""0927700"";3789;3789;8097;469;0"
"2025;""08"";""04041000"";""10"";""063"";""RO"";""07"";""1017503"";50000;50000;135000;3000;0"
"2025;""11"";""84834090"";""11"";""603"";""MG"";""04"";""0817900"";1;1;6831;57;2"
"2025;""04"";""12119090"";""10"";""361"";""SP"";""01"";""0817800"";44600;44600;122941;4607;72"
"2025;""02"";""84389000"";""10"";""160"";""SP"";""01"";""0927800"";6;6;152;0;0"
"2025;""03"";""87083090"";""11"";""493"";""PR"";""04"";""0817600"";480;37;5976;1785;3"
"2025;""10"";""76129090"";""10"";""023"";""SC"";""04"";""0927501"";14;14;5800;155;1"
"2025;""09"";""82090019"";""10"";""063"";""SP"";""04"";""0817600"";49;49;10338;286;12"
"2025;""01"";""84733049"";""11"";""160"";""SC"";""04"";""0817600"";190;29;9040;396;7"
"2025;""10"";""61044300"";""11"";""141"";""RJ"";""04"";""0717700"";18;3;113;9;0"
"2025;""08"";""84831090"";""11"";""023"";""PA"";""04"";""0817700"";1;4;445;23;0"
"2025;""11"";""84821090"";""11"";""603"";""SC"";""04"";""0817700"";3;0;18;0;0"
"2025;""10"";""70133700"";""10"";""023"";""RN"";""04"";""0817600"";35;35;316;432;0"
"2025;""01"";""85049010"";""10"";""160"";""PR"";""04"";""0917900"";1;1;228;28;0"
"2025;""08"";""60063420"";""10"";""160"";""AL"";""01"";""0417902"";17839;17839;37461;6106;0"
"2025;""10"";""84133090"";""11"";""399"";""SP"";""01"";""0817800"";12204;11277;248128;3156;61"
"2025;""01"";""62045300"";""11"";""160"";""SP"";""04"";""0717700"";3227;891;29217;1862;12"
"2025;""10"";""84835090"";""11"";""355"";""SP"";""01"";""0817800"";989;16621;130060;4512;42"
"2025;""02"";""32041700"";""10"";""845"";""RS"";""07"";""1010252"";14392;14392;145116;2074;0"
"2025;""09"";""85123000"";""11"";""351"";""MG"";""01"";""0817800"";40;28;194;6;0"
"2025;""01"";""87149619"";""10"";""160"";""SC"";""01"";""0927700"";69423;69423;82433;3216;0"
"2025;""11"";""85371090"";""10"";""023"";""SC"";""01"";""0717600"";5216;5216;253626;2457;31"
"2025;""09"";""87088000"";""11"";""023"";""PR"";""01"";""0917800"";94740;46849;308213;4656;66"
"2025;""05"";""90328990"";""11"";""628"";""SP"";""04"";""0817700"";23;11;3513;689;1"
"2025;""07"";""90303990"";""11"";""399"";""RJ"";""04"";""0817600"";1;1;6300;44;6"
"2025;""08"";""73071100"";""10"";""386"";""SP"";""01"";""0817800"";13;13;188;0;0"
"2025;""09"";""32129010"";""10"";""386"";""RS"";""01"";""0717600"";425;425;9327;101;17"
"2025;""04"";""48114990"";""10"";""245"";""SP"";""01"";""0817800"";5523;5523;31365;192;39"
"2025;""06"";""85129000"";""10"";""249"";""MG"";""04"";""0617700"";2;2;580;9;0"
"2025;""11"";""90251990"";""11"";""023"";""SC"";""04"";""0817600"";119;99;34595;591;7"
"2025;""07"";""33049910"";""10"";""023"";""SP"";""01"";""0817800"";46082;46082;427365;3180;1402"
"2025;""03"";""87082999"";""11"";""149"";""SC"";""01"";""0817800"";80;55;1173;52;0"
"2025;""10"";""90181290"";""11"";""249"";""SC"";""04"";""0817700"";387;362;208926;4325;304"
"2025;""05"";""90328921"";""11"";""603"";""SC"";""01"";""0927700"";41;12;499;25;1"
"2025;""08"";""81011000"";""10"";""249"";""SC"";""01"";""0717600"";1200;1200;67800;108;127"
"2025;""06"";""48025599"";""10"";""023"";""SP"";""04"";""0817600"";0;0;13;1;0"
"2025;""10"";""85114000"";""11"";""160"";""AM"";""01"";""0817800"";27550;21544;196717;4010;33"
"2025;""05"";""29034600"";""10"";""160"";""SP"";""01"";""0817800"";4035;4035;32524;442;94"
"2025;""02"";""62042200"";""11"";""160"";""TO"";""01"";""0717600"";6184;2292;24115;355;0"
"2025;""04"";""84145990"";""11"";""160"";""SC"";""04"";""0617700"";3;1;33;16;0"
"2025;""05"";""40091290"";""10"";""603"";""RJ"";""04"";""0717700"";0;0;69;1;0"
"2025;""08"";""39123920"";""10"";""023"";""RS"";""01"";""1017700"";960;960;27403;245;19"
"2025;""04"";""84814000"";""11"";""827"";""SP"";""01"";""0817800"";193;423;7771;16;2"
"2025;""07"";""39191090"";""10"";""493"";""RJ"";""04"";""0717700"";0;0;33;1;0"
"2025;""05"";""12119090"";""10"";""017"";""SC"";""01"";""0927700"";100;100;1052;1;0"
"2025;""08"";""84679900"";""10"";""246"";""RS"";""04"";""0817600"";1360;1360;52760;29673;7"
"2025;""03"";""85189010"";""10"";""160"";""SP"";""04"";""0817700"";23;23;3179;165;1"
"2025;""12"";""84719019"";""11"";""160"";""PE"";""04"";""0417901"";8;2;248;28;0"
"2025;""11"";""28273200"";""10"";""023"";""SP"";""04"";""0817600"";0;0;30;3;0"
"2025;""03"";""83030000"";""10"";""160"";""SP"";""04"";""0817600"";57;57;231;843;0"
"2025;""09"";""73181900"";""10"";""161"";""RJ"";""04"";""0717700"";0;0;351;3;0"
"2025;""08"";""48114190"";""10"";""161"";""MG"";""01"";""0817800"";2;2;12;0;0"
"2025;""05"";""85444200"";""10"";""161"";""SP"";""04"";""0817700"";296;296;41821;3266;24"
"2025;""05"";""84389000"";""10"";""232"";""SC"";""04"";""0817600"";1;1;2759;104;1"
"2025;""10"";""83021000"";""10"";""764"";""PR"";""01"";""0817800"";175;175;1448;15;0"
"2025;""10"";""90322000"";""11"";""628"";""RJ"";""04"";""0717700"";54;12;84231;270;56"
"2025;""08"";""85122022"";""11"";""365"";""AM"";""01"";""0227600"";37840;2230;249695;2063;111"
"2025;""10"";""82083000"";""10"";""149"";""SP"";""04"";""0817600"";71;71;48756;1721;0"
"2025;""05"";""61099000"";""11"";""160"";""MG"";""04"";""0817700"";196;44;2305;871;1"
"2025;""06"";""29053990"";""10"";""023"";""SP"";""01"";""0817800"";6120;6120;76995;46;10"
"2025;""08"";""75089090"";""10"";""628"";""SP"";""04"";""0817700"";542;542;325812;7411;0"
"2025;""03"";""90328984"";""11"";""160"";""RS"";""04"";""0817700"";2;0;14;4;0"
"2025;""02"";""72104910"";""10"";""160"";""AM"";""01"";""0317900"";67442;67442;128147;12896;55"
"2025;""10"";""84439990"";""10"";""160"";""RJ"";""01"";""0717600"";1313;1313;58482;834;9"
"2025;""07"";""85423931"";""11"";""249"";""AM"";""04"";""0227700"";17388;23;176869;1102;0"
"2025;""01"";""83023000"";""10"";""427"";""RS"";""04"";""0917900"";0;0;71;5;0"
"2025;""07"";""73202010"";""10"";""160"";""PB"";""01"";""0927700"";1235;1235;3147;304;1"
"2025;""09"";""85308090"";""11"";""275"";""SP"";""04"";""0817700"";25;25;20339;979;54"
"2025;""01"";""85369090"";""11"";""670"";""SP"";""04"";""0817600"";35987;764;21951;3263;57"
"2025;""07"";""90269010"";""10"";""023"";""MG"";""01"";""0817800"";4;4;425;2;0"
"2025;""07"";""44029000"";""10"";""097"";""MS"";""07"";""0147600"";2036210;2036210;445877;5257;0"
"2025;""03"";""84831020"";""11"";""386"";""MG"";""01"";""0717600"";1;2;96;1;0"
"2025;""04"";""84661000"";""10"";""573"";""RJ"";""04"";""0817600"";3;3;1917;32;0"
"2025;""01"";""84149020"";""10"";""160"";""SP"";""01"";""0927700"";23785;23785;29196;6209;0"
"2025;""05"";""85181090"";""11"";""351"";""AM"";""01"";""0717600"";31500;4;5184;3;0"
"2025;""05"";""84213990"";""11"";""764"";""PR"";""04"";""0817600"";24;319;11269;741;2"
"2025;""04"";""84314929"";""10"";""548"";""SP"";""10"";""0817900"";58;58;1597;22;1"
"2025;""08"";""39172100"";""10"";""190"";""SP"";""01"";""0817800"";1;1;51;1;0"
"2025;""07"";""61091000"";""11"";""361"";""SP"";""04"";""0817700"";2359;395;11515;794;2"
"2025;""02"";""85366990"";""11"";""249"";""RJ"";""04"";""0817700"";2;0;38;3;0"
"2025;""11"";""85369090"";""11"";""232"";""PR"";""04"";""0917900"";300;3;3620;24;28"
"2025;""10"";""40169300"";""10"";""493"";""PR"";""04"";""0917900"";204;204;16184;2486;10"
"2025;""02"";""90268000"";""11"";""467"";""SP"";""04"";""0817700"";18;5;2574;33;4"
"2025;""10"";""73142000"";""10"";""158"";""MG"";""07"";""1017500"";149083;149083;231845;15693;474"
"2025;""04"";""09011200"";""10"";""493"";""RN"";""01"";""0417902"";72540;72540;81143;5584;147"
"2025;""06"";""84135090"";""11"";""160"";""MG"";""04"";""0817600"";45;399;30573;5187;28"
"2025;""12"";""84719090"";""11"";""361"";""RJ"";""04"";""0717700"";2;3;3590;7;0"
"2025;""09"";""84133030"";""11"";""361"";""AM"";""01"";""0517800"";37380;4057;45156;926;10"
"2025;""08"";""85369010"";""11"";""386"";""SC"";""01"";""0927800"";2;16;524;4;1"
"2025;""05"";""11081100"";""10"";""063"";""SC"";""07"";""0927900"";75000;75000;38550;3900;117"
"2025;""04"";""84733041"";""11"";""858"";""AM"";""04"";""0227700"";3340;171;469529;3333;110"
"2025;""12"";""39241000"";""10"";""858"";""SP"";""01"";""0817800"";2;2;37;1;0"
"2025;""03"";""84818021"";""11"";""827"";""PR"";""01"";""0917800"";2005;674;13272;78;7"
"2025;""12"";""39269010"";""10"";""190"";""SP"";""04"";""0817900"";0;0;890;5;1"
"2025;""03"";""38221200"";""10"";""190"";""SC"";""04"";""0817600"";346;346;26301;3756;17"
"2025;""11"";""85439090"";""10"";""455"";""SC"";""07"";""1017701"";74;74;10231;44;103"
"2025;""11"";""81083000"";""10"";""105"";""SP"";""10"";""0817700"";2;2;2919;0;0"
"2025;""03"";""84818099"";""11"";""767"";""AM"";""04"";""0227700"";4;14;3580;286;0"
"2025;""12"";""84139190"";""10"";""246"";""SP"";""01"";""0817800"";1381;1381;287967;1110;98"
"2025;""09"";""73181500"";""10"";""246"";""RJ"";""04"";""0817700"";4;4;291;117;0"
"2025;""11"";""65050012"";""10"";""160"";""RO"";""01"";""0817800"";1630;1630;5293;424;2"
"2025;""09"";""90262090"";""11"";""625"";""PR"";""01"";""0917800"";640;36;2975;3;0"
"2025;""01"";""32141010"";""10"";""275"";""PR"";""04"";""0817700"";10;10;282;468;0"
"2025;""04"";""90318099"";""11"";""072"";""SC"";""04"";""0817700"";3;6;3304;238;0"
"2025;""08"";""85318000"";""11"";""670"";""SP"";""04"";""0817700"";22;4;449;87;0"
"2025;""12"";""38210000"";""10"";""249"";""RS"";""01"";""1017700"";0;0;105;0;0"
"2025;""07"";""85423120"";""11"";""455"";""PE"";""04"";""0817700"";1000;1;2120;65;0"
"2025;""09"";""84813000"";""11"";""023"";""PR"";""04"";""0917900"";75;70;7518;1411;1"
"2025;""10"";""85369040"";""11"";""351"";""SP"";""01"";""0817800"";54900;32;2833;13;6"
"2025;""03"";""70071900"";""15"";""249"";""SP"";""04"";""0817600"";0;0;64;145;0"
"2025;""11"";""15092000"";""10"";""245"";""RS"";""01"";""0717600"";21000;21000;93220;1655;30"
"2025;""08"";""84879000"";""10"";""161"";""AM"";""01"";""0227600"";1;1;22;1;0"
"2025;""10"";""84213990"";""11"";""858"";""AM"";""01"";""0227600"";756;140;2057;85;1"
"2025;""11"";""38249939"";""10"";""072"";""MG"";""01"";""0817800"";3600;3600;13343;1273;35"
"2025;""06"";""58063200"";""10"";""764"";""PR"";""01"";""0917800"";8;8;445;1;0"
"2025;""05"";""43039000"";""11"";""589"";""BA"";""04"";""0517800"";5;1;4;3;0"
"2025;""05"";""84099111"";""11"";""160"";""RO"";""01"";""0917800"";12200;4828;30568;364;0"
"2025;""02"";""73219000"";""10"";""160"";""PR"";""04"";""0917900"";0;0;14;0;0"
"2025;""07"";""55031990"";""10"";""767"";""RJ"";""01"";""0717600"";30569;30569;184442;2459;1015"
"2025;""09"";""84831090"";""11"";""160"";""PE"";""01"";""0417902"";190;327;3484;166;0"
"2025;""06"";""84201090"";""11"";""386"";""RS"";""01"";""1017700"";1;6600;167328;2055;0"
"2025;""12"";""33012510"";""10"";""245"";""SC"";""01"";""0927800"";100;100;1700;39;5"
"2025;""08"";""39069029"";""10"";""399"";""SP"";""01"";""0817800"";71970;71970;430867;16484;73"
"2025;""08"";""90328983"";""11"";""023"";""RJ"";""04"";""0717700"";1;0;917;5;0"
"2025;""08"";""15151900"";""10"";""249"";""SP"";""04"";""0817600"";1;1;60;5;0"
"2025;""01"";""39269090"";""10"";""628"";""SP"";""01"";""0917800"";31;31;2482;40;0"
"2025;""06"";""87082999"";""11"";""767"";""RJ"";""01"";""0717600"";23;1;29;0;0"
"2025;""07"";""82082000"";""10"";""023"";""MG"";""01"";""0817800"";12;12;3061;6;1"
"2025;""04"";""46029000"";""10"";""365"";""RJ"";""01"";""0717600"";45;45;336;51;0"
"2025;""03"";""73182300"";""10"";""232"";""SP"";""01"";""0817800"";0;0;4;0;0"
"2025;""03"";""84133090"";""11"";""190"";""PR"";""04"";""0817600"";1;4;87;206;0"
"2025;""05"";""85444200"";""10"";""474"";""SC"";""01"";""0927700"";34;34;2893;7;0"
"2025;""05"";""40169990"";""10"";""764"";""PR"";""04"";""0917900"";56;56;1222;516;0"
"2025;""12"";""84836019"";""11"";""160"";""AM"";""01"";""0317900"";420;280;3702;102;1"
"2025;""12"";""73151190"";""10"";""776"";""SP"";""01"";""0817800"";2;2;87;0;0"
"2025;""09"";""73182900"";""10"";""072"";""SP"";""04"";""0817900"";0;0;5;0;0"
"2025;""04"";""85115010"";""11"";""160"";""PE"";""01"";""0927700"";1;4;59;2;0"
"2025;""04"";""84149039"";""10"";""271"";""PE"";""04"";""0417901"";0;0;40;3;0"
"2025;""07"";""70099100"";""10"";""603"";""SP"";""01"";""0817800"";1;1;80;0;0"
"2025;""03"";""73079900"";""10"";""160"";""AM"";""01"";""0317900"";8;8;90;7;0"
"2025;""09"";""31031900"";""10"";""245"";""BA"";""01"";""0517800"";13400000;13400000;2652268;395300;1311"
"2025;""07"";""61051000"";""11"";""361"";""SP"";""01"";""0817800"";9767;2730;80128;1286;32"
"2025;""01"";""84818039"";""11"";""386"";""PR"";""04"";""0917900"";15000;34;856;718;0"
"2025;""12"";""87083011"";""11"";""628"";""SP"";""01"";""0817800"";84;942;15255;80;2"
"2025;""05"";""85076000"";""11"";""160"";""AM"";""01"";""0227600"";106892;17449;636443;19837;334"
"2025;""07"";""90192020"";""10"";""160"";""SC"";""01"";""0927800"";4295;4295;26760;4897;9"
"2025;""03"";""90321090"";""11"";""160"";""SC"";""01"";""0927800"";114387;4114;76913;1270;82"
"2025;""02"";""48211000"";""10"";""160"";""MG"";""01"";""0717600"";58;58;170;10;0"
"2025;""06"";""35061090"";""10"";""275"";""SP"";""01"";""0817800"";17843;17843;130322;4161;41"
"2025;""11"";""85411031"";""11"";""267"";""PR"";""04"";""0917900"";20;0;1;0;0"
"2025;""10"";""39241000"";""10"";""776"";""RO"";""01"";""0817800"";738;738;10151;108;20"
"2025;""05"";""85043119"";""11"";""160"";""RJ"";""04"";""0717700"";24;5;1317;35;1"
"2025;""07"";""84831090"";""11"";""267"";""SP"";""01"";""0817800"";11294;102;6205;87;1"
