CO_ANO;CO_MES;CO_NCM;CO_UNID;CO_PAIS;SG_UF_NCM;CO_VIA;CO_URF;QT_ESTAT;KG_LIQUIDO;VL_FOB
2025;07;32149000;10;845;SC;07;1010252;52620;52620;23724
2025;08;04012090;10;105;ES;01;0727600;1;1;6
2025;11;40111000;11;196;MG;04;0617700;1;68;3116
2025;12;07129090;10;476;CE;01;0317900;11;11;25
2025;08;40092110;10;063;RS;07;1017500;37;37;526
2025;10;54024400;10;169;SC;04;0817700;3999;3999;27779
2025;04;85365090;11;149;MG;01;0817800;0;0;97
2025;01;84832000;11;756;RS;01;0817800;5376;7120;91293
2025;01;30039034;10;467;SP;01;0917800;1;1;12
2025;06;29094939;10;087;BA;01;0517800;164740;164740;62601
2025;01;02071422;10;053;SC;01;0927700;2143210;2143210;5393781
2025;07;60064300;10;249;SP;04;0817600;86;86;3731
2025;11;07052100;10;580;SC;01;1017700;5;5;23
2025;06;30049059;10;351;SP;01;0817800;0;0;5
2025;03;84825010;11;586;SP;04;0817600;2;2;31
2025;03;20089900;10;149;SC;01;0927800;26240;26240;31488
2025;10;44072990;16;160;PA;01;0917800;29;27135;24784
2025;03;83022000;10;589;RS;01;0817800;277;277;8340
2025;04;85447090;10;249;MG;04;0817600;0;0;17
2025;10;21039099;10;372;PR;01;0927700;2;2;11
2025;07;85043229;11;599;SP;04;0817700;10;22;1724
2025;10;85013110;11;628;SP;04;0817700;2;1;2557
2025;07;64029990;13;493;CE;01;0517800;9336;3562;114280
2025;08;15152990;10;163;MA;01;0317903;378;378;834
2025;10;73239300;10;249;PR;04;0817600;70;70;440
2025;09;05119999;10;069;TO;04;0817600;2002;2002;31032
2025;11;08025100;10;467;SP;01;0717600;1;1;31
2025;05;61143000;11;586;SC;07;0147700;1049;173;16358
2025;10;72112920;10;063;SP;01;0817800;116689;116689;235507
2025;09;09072000;10;476;RJ;01;0717800;1;1;4
2025;02;52094210;10;169;CE;01;0817800;65486;65486;242304
2025;07;84149010;10;589;SP;01;0817800;29;29;693
2025;02;09096290;10;077;SP;01;0812051;0;0;11
2025;07;38140090;10;850;SC;01;0927700;24624;24624;45801
2025;10;07041000;10;399;RS;01;1017700;60;60;224
2025;08;02101200;10;467;BA;01;0517800;10;10;45
2025;08;90303990;11;845;MG;07;1017701;6;5;1251
2025;08;30042059;10;351;SP;01;0430151;1;1;171
2025;05;84212300;11;589;PR;07;1017503;1014;512;16443
2025;05;20055100;10;580;AL;01;0440151;4;4;13
2025;12;90318060;11;386;RS;04;0817600;1;2;120
2025;06;48025610;10;281;SP;01;0817800;19966;19966;14675
2025;01;16023220;10;573;SC;01;1017700;210190;210190;663908
2025;06;85176254;11;063;PR;07;1017500;47;101;1909
2025;11;85269200;11;863;SP;04;0817700;4;7;77
2025;07;02023000;10;240;AC;01;0817800;53270;53270;256688
2025;05;87082999;11;158;RS;04;0817700;600;13;1020
2025;06;39073011;10;077;RS;01;1017700;2;2;40
2025;04;85364100;11;069;SC;01;0927700;71;36;1112
2025;05;08101000;10;580;RS;01;1017700;5;5;142
2025;07;25010020;10;628;RJ;01;0717800;20;20;12
2025;12;02071220;10;244;PR;01;0927700;371762;371762;580147
2025;10;33029019;10;249;SP;04;0817700;48;48;18310
2025;01;27129000;10;063;BA;01;0517800;236000;236000;380889
2025;04;43023000;11;249;RS;04;0817700;14;29;622
2025;11;73209000;10;169;SP;01;0817800;24;24;191
2025;06;21022000;10;161;SP;01;0817800;104950;104950;118504
2025;08;17049010;10;063;PR;07;1017500;22338;22338;224280
2025;05;20098990;10;077;SC;01;0917800;6;6;17
2025;01;33029019;10;158;SP;01;0817800;61;61;768
2025;03;73181500;10;467;RJ;01;0717600;1;1;259
2025;12;84313110;10;687;RS;04;0817700;28;28;755
2025;01;08045020;10;160;SC;01;0917800;39;39;48
2025;02;30059090;10;072;PE;04;0817700;807;807;50727
2025;09;21033021;10;741;RS;01;1017700;4;4;266
2025;06;84379000;10;249;CE;04;0817600;133;133;11480
2025;02;21012010;10;105;ES;01;0727600;1;1;8
2025;08;85437099;11;628;SP;04;0817600;9;1;493
2025;02;02022090;10;200;GO;01;0817800;1044;1044;4689
2025;08;07051100;10;476;PR;01;0927700;8;8;16
2025;06;21039011;10;434;CE;01;0317900;5;5;28
2025;05;22087000;17;586;SP;07;0147800;1944;2263;3106
2025;06;20098921;10;245;AL;01;0817800;168;168;514
2025;06;73209000;10;580;SP;04;0817700;0;0;4
2025;05;73083000;10;063;SP;07;1017500;18290;18290;32903
2025;09;11041200;10;467;PR;01;0917800;14;14;33
2025;08;22084000;17;741;BA;01;0517800;12;12;24
2025;05;84381000;11;493;SP;04;0817600;2;277;28224
2025;12;90212110;10;063;SP;07;0917500;65;65;6035
2025;09;29333999;10;063;SP;07;1017500;10005;10005;17716
2025;05;07133321;10;301;RJ;01;0717800;10;10;11
2025;10;21021090;10;434;MA;01;0317903;13;13;15
2025;11;39241000;10;097;ES;07;0147600;5;5;60
2025;03;10019100;10;756;RS;04;0817700;78;78;51
2025;10;04015021;10;249;GO;01;0817800;41010;41010;100510
2025;11;87083090;11;232;SP;01;0817800;859;688;6968
2025;11;21039021;10;434;PA;00;0210200;7;7;62
2025;03;02023000;10;573;MG;01;0817800;1632;1632;11640
2025;08;85361000;11;245;SP;01;0817800;24;1;50
2025;06;62114300;11;586;SC;07;0917500;3;1;78
2025;01;85232990;11;249;SP;04;0817600;1;1;624
2025;07;72193300;10;361;MG;01;0717600;78558;78558;124983
2025;01;39269090;10;573;RJ;01;0717600;24;21;563
2025;06;03038990;10;580;CE;01;0317900;20;20;64
2025;03;84799090;10;845;SC;07;1017701;662;662;4024
2025;01;07089000;10;741;BA;01;0510353;46;46;41
2025;08;07099990;10;163;SC;01;0927700;31;31;76
2025;08;28092019;10;556;SC;04;0817700;1;1;98
2025;08;30043999;10;063;SP;04;0817600;11;11;5750
2025;07;07031019;10;434;RJ;01;0717800;403;403;743
2025;10;82022000;10;791;MG;01;0817800;1010;1010;21393
2025;12;84819090;10;275;SP;04;0817700;3;3;86
2025;10;84133010;11;158;RJ;07;1017500;1;1;42
2025;11;82041100;10;097;RS;07;0147600;6600;6600;53517
2025;05;82119100;11;154;SP;04;0817600;13;13;11
2025;11;60041032;10;845;SP;07;1010252;238;238;4192
2025;03;07041000;10;741;MA;01;0317903;612;612;646
2025;07;44123900;16;573;SC;01;0917800;245;139000;73093
2025;02;65050032;10;586;PR;07;0917500;24;24;218
2025;04;39262000;10;177;SP;01;0817800;83;83;2167
2025;02;83111000;10;476;RJ;01;0727600;6;6;386
2025;07;85129000;10;586;RS;07;0917500;45;45;1346
2025;02;02071300;10;301;RJ;01;0710251;20;20;46
2025;04;82019000;10;063;RS;07;1017500;1474;1474;11030
2025;05;84679900;10;845;PR;07;1010351;4;4;84
2025;08;18069000;10;097;ES;07;0147600;7595;7595;49971
2025;11;73182100;10;580;SP;04;0817600;1;1;16
2025;09;90329099;10;063;RS;04;0717700;12;12;870
2025;04;20091200;10;586;SP;07;0917500;8861;8861;14559
2025;07;39269021;10;249;SC;04;0817700;1;1;133
2025;12;84099979;11;845;SP;07;1017701;3138;204;29558
2025;10;33059000;10;087;SP;01;0817800;6;6;163
2025;01;84099915;11;403;SP;04;0817600;1;17;349
2025;09;02071421;10;357;GO;01;0917800;61650;61650;135594
2025;02;90328923;11;845;SP;04;0817700;1;3;543
2025;09;39031900;10;097;RS;07;0147600;302000;302000;362083
2025;07;08039000;10;434;RJ;00;0710252;45;45;84
2025;08;93052000;10;249;RS;04;0617700;187;187;13857
2025;02;20051000;10;249;CE;01;0317900;540;540;6977
2025;07;70134210;10;158;RS;07;1017500;5;5;105
2025;12;95066200;11;586;BA;07;0917500;612;307;8410
2025;09;73181200;10;169;RS;01;0927800;0;0;15
2025;06;84879000;10;158;SP;07;1017500;770;770;16760
2025;09;11010010;10;476;BA;01;0517800;190;190;261
2025;01;44092200;16;548;MT;01;0917800;63;53755;70806
2025;05;94042900;11;097;SC;07;0147600;229;7580;36354
2025;06;38140090;10;589;SC;01;0927700;1488;1488;4367
2025;03;08013200;10;607;SC;01;0927700;2;2;37
2025;01;84798999;11;169;MT;04;0817700;6;134;3551
2025;05;35051000;10;586;PR;07;0147700;1215000;1215000;556659
2025;12;84139190;10;161;SP;01;0817800;15;15;198
2025;09;07129090;10;275;CE;01;0317900;6;6;7
2025;05;85369030;11;083;RS;04;0817700;8;0;31
2025;01;03027100;10;538;RJ;01;0717800;20;20;70
2025;04;33011290;10;249;PR;01;0817800;138110;138110;1916577
2025;08;22090000;17;467;RJ;01;0717600;2;2;33
2025;05;27129000;10;097;SC;07;0147600;2;2;68
2025;02;84835090;11;087;SP;01;0817800;40;47;2823
2025;05;08022200;10;476;MA;01;0317903;2;2;47
2025;09;07049000;10;077;SC;01;0817800;15;15;56
2025;07;02071220;10;285;PR;01;0927800;51571;51571;73416
2025;01;70021000;10;607;SP;04;0817600;0;0;48
2025;04;84199040;10;239;PR;04;0817700;1;1;1825
2025;06;33049990;10;161;SP;04;0817600;1228;1228;31738
2025;07;27075010;10;695;PR;01;0927800;87;87;473
2025;03;84714100;11;386;PR;04;0817600;7;14;5930
2025;11;27101999;10;063;PR;07;1017503;1;1;113
2025;01;34070020;10;756;RJ;04;0717700;86;86;684
2025;08;84814000;11;249;PR;01;0817800;16;26;292
2025;09;25232910;10;434;SP;01;0817800;350;350;69
2025;09;09011110;21;365;MG;01;0717600;440;439960;2468509
2025;11;40161010;10;069;SP;01;0817800;0;0;59
2025;05;04012010;10;434;PR;01;0917800;772;772;899
2025;12;10039080;10;351;SP;01;0817800;5;5;14
2025;10;19012090;10;249;ES;01;0817800;150;150;471
2025;07;83017000;10;169;SP;04;0817600;0;0;34
2025;10;03069500;10;741;AM;01;0227600;20;20;424
2025;05;08011100;10;190;SP;01;0817800;11;11;31
2025;07;39259010;10;850;SC;01;0927700;138;138;959
2025;08;07122000;10;467;RS;01;1017700;50;50;60
2025;01;30039051;10;467;SP;01;0917800;0;0;13
2025;03;07095100;10;580;AL;01;0417902;1;1;22
2025;06;94017100;11;586;SC;15;0917500;2;34;268
2025;04;85367000;11;586;PR;07;0917500;2030;11;3453
2025;08;40094290;10;521;SP;01;0817800;35;35;472
2025;03;29211912;10;589;SP;01;0817800;225;225;1260
2025;12;59111000;10;249;PR;01;0927700;0;0;0
2025;09;03035400;10;434;SC;01;0917800;158;158;613
2025;11;42021220;11;158;ND;04;0817700;1;1;25
2025;07;25041000;10;249;BA;04;0817600;3300;3300;3300
2025;08;02071413;10;163;PA;01;0217800;100;100;354
2025;02;38099390;10;386;RS;04;0817600;500;500;8130
2025;11;39203000;10;687;RS;01;1017700;2;2;28
2025;02;35030019;10;158;MT;04;0817600;2000;2000;10400
2025;01;85439010;10;239;BA;04;0817600;7;7;9300
2025;02;52010020;21;081;TO;01;0817800;570;571245;966034
2025;12;85176299;11;355;SP;04;0817600;2;4;1525
2025;02;20098990;10;476;ES;01;0717800;9;9;13
2025;11;71031000;10;249;RS;04;0817700;12;12;314
2025;06;95051000;10;467;SP;01;0917800;0;0;9
2025;12;49111090;10;244;SC;04;0817600;48;48;68
2025;03;84716062;11;589;SP;04;0817700;1;0;1300
2025;10;62032200;11;586;PR;07;0917500;4;1;71
2025;05;18069000;10;043;AM;01;0227600;9;9;88
2025;03;85044010;11;169;PR;01;0917800;7;0;18
2025;10;84314929;10;337;SP;04;0817600;660;660;12400
2025;11;73201000;10;756;SP;04;0817600;5219;5219;24522
2025;11;39089090;10;063;RJ;07;1017500;96000;96000;123948
2025;02;47032900;10;361;SP;01;0817800;1508000;1508000;654446
2025;04;61099000;11;845;MG;07;1017701;2937;529;47416
2025;07;84099914;11;196;SP;04;0817700;28;7;307
2025;10;69111090;10;199;PE;01;0817800;835;835;2783
2025;07;94039900;10;196;RS;01;1017700;3;3;12
2025;03;21039011;10;467;SC;01;0917800;5;5;23
2025;06;11029000;10;580;SC;01;0927800;20;20;69
2025;08;07095900;10;476;SP;01;0717800;5;5;24
2025;02;84186931;11;063;SP;07;1017500;3;126;1391
2025;05;84099929;11;239;SP;04;0817700;81;508;10667
2025;06;84502090;11;249;SP;01;0817800;2161;101567;348231
2025;07;28181090;10;589;RS;04;0817700;50;50;180
2025;02;32064990;10;063;RS;07;1017500;4520;4520;4102
2025;01;69074000;15;249;PR;01;0927800;150;1812;4876
2025;04;21012010;10;493;SP;04;0817700;200;200;11276
2025;05;08093010;10;163;RS;01;1017700;20;20;117
2025;01;19030000;10;538;RS;01;1017700;3;3;16
2025;03;40114000;11;087;RS;01;1017700;855;3504;21364
2025;03;04032000;10;351;RJ;01;0717600;6;6;24
2025;03;84531090;11;386;AM;01;0817800;1;12252;0
2025;03;84148021;11;589;SP;01;0817800;221;3286;88428
2025;04;62061000;11;275;SP;04;0817700;2;0;145
2025;02;21039021;10;040;SP;01;0817800;201;201;680
2025;01;84295199;11;063;RJ;01;0817800;3;50300;324636
2025;07;84821010;11;756;SC;01;0927800;130;56;763
2025;02;72163300;10;325;AP;07;0240151;600;600;36
2025;02;39232190;10;586;SP;15;0917500;148;148;783
2025;02;68053090;10;097;RS;00;0147600;860;860;11913
2025;10;15159090;10;149;SP;04;0817700;60;60;2100
2025;06;73151290;10;317;SC;01;0817800;600;600;11694
2025;12;70072100;11;845;SP;07;1017701;1033;15171;57971
2025;08;40118090;11;063;RS;07;1017503;4;303;1237
2025;10;39079919;10;399;AM;04;0227700;25;25;155
2025;03;36050000;10;538;RJ;01;0717800;7;7;21
2025;03;11010010;10;467;SC;01;0917800;150;150;138
2025;10;38099290;10;850;SP;01;0817800;23040;23040;59310
2025;08;84099979;11;169;SP;04;0817600;3;0;52
2025;08;87032310;11;063;RJ;01;0817800;535;605712;5699537
2025;03;12119090;10;538;RJ;01;0717600;1;1;8
2025;10;84219999;10;160;RJ;04;0817700;0;0;524
2025;10;84306990;11;196;SP;01;0817800;4;1636;7677
2025;11;35069120;10;845;RS;07;1017701;3300;3300;10014
2025;01;34054000;10;083;SP;01;0917800;8;8;86
2025;10;73043190;10;586;PR;07;0917500;1348;1348;3666
2025;08;84248910;11;586;PR;07;0917500;5;6;897
2025;10;16024100;10;573;RS;01;1017700;6;6;33
2025;01;33021000;10;023;SC;01;0717600;1060;1060;7715
2025;07;30063029;10;240;RS;04;0817600;17;17;8222
2025;09;07099300;10;741;BA;01;0517800;20;20;13
2025;02;02062990;10;383;PA;01;0817800;5423;5423;16342
2025;09;84834090;11;063;PR;04;0817700;9;0;29
2025;02;16023220;10;628;PR;01;0927700;14950;14950;57361
2025;07;09109900;10;580;PR;01;0917800;6;6;30
2025;06;76151000;10;249;PR;01;0717600;1942;1942;22288
2025;12;84329000;10;063;RS;07;1017503;2687;2687;12556
2025;10;39269010;10;647;SP;04;0817700;0;0;68
2025;01;84842000;10;158;SP;07;1017500;48;48;1311
2025;03;96099000;10;158;SP;07;1017500;1294;1294;5599
2025;11;84669350;10;169;SP;04;0817700;1;120;12000
2025;01;90211010;10;850;PE;04;0817700;187;187;12195
2025;01;90321090;11;169;SP;04;0817700;138;32;6543
2025;06;85444200;10;160;PR;01;0817800;248;248;1175
2025;07;85061039;11;586;SC;15;0917500;400;2;39
2025;06;04039000;10;741;MA;01;0317903;1;1;7
2025;09;54071019;10;493;SC;01;0927502;166;149;4079
2025;09;08059000;10;476;RJ;01;0717800;60;60;85
2025;07;54024910;10;676;SP;04;0817600;1;1;717
2025;11;21039091;10;476;ES;01;0717800;45;45;351
2025;09;84281000;11;169;RS;04;0817600;19;4180;32775
2025;08;03038932;10;647;PA;01;0317900;20524;20524;206997
2025;10;39235000;10;845;SP;07;1017701;22522;22522;105194
2025;04;84213990;11;158;RS;07;1017500;209;36;7462
2025;02;72083990;10;249;RJ;01;0717800;306270;306270;229516
2025;07;85261000;11;163;SP;01;0817800;1;1;1797
2025;05;87084090;11;087;SP;01;0817800;326;215;10928
2025;06;87042310;11;063;RJ;01;0817800;2;18002;164214
2025;05;09071000;10;845;BA;07;1010252;1500;1500;11430
2025;01;48181000;10;580;SP;01;0927800;10526;10526;3762
2025;12;84822090;11;097;SP;04;0817600;2;7;158
2025;11;34012090;10;476;PA;01;0217800;25;25;41
2025;01;41044130;15;063;SP;01;0817800;7819;4168;32841
2025;10;29335999;10;737;SP;04;0817600;200;200;245
2025;03;39173210;10;845;SP;07;1017701;93;93;1535
2025;10;84812019;11;275;RJ;04;0717700;1;0;92
2025;12;73182900;10;249;RJ;04;0717700;1;1;5662
2025;10;94029020;10;505;SP;01;0817800;2216;2216;44172
2025;07;44111391;16;158;PR;01;0927700;67;55265;37451
2025;03;85318000;11;023;SP;04;0817700;14;5;24926
2025;10;84749000;10;589;SP;04;0817600;300;300;2066
2025;12;04015021;10;467;SC;01;1017700;12;12;45
2025;03;15021012;10;249;MT;01;0317903;1896060;1896060;1954838
2025;06;31051000;10;586;SP;07;0917501;7158;7158;126167
2025;04;44123900;16;548;PR;01;0917800;1654;933728;680394
2025;09;03028990;10;249;RN;04;0817600;1865;1865;13634
2025;05;08072000;10;767;ES;04;0817600;31595;31595;62306
2025;09;95059000;10;476;SP;01;0817800;1;1;137
2025;02;39204390;10;493;SP;01;0817800;11788;11788;67423
2025;03;82055100;10;589;RS;07;1017500;438;438;11829
2025;12;03034900;10;351;ES;01;0727600;51;51;242
2025;06;72022100;10;361;MG;01;0817800;200000;200000;361440
2025;10;05040090;10;351;MG;01;0817800;353733;353733;1102011
2025;04;74152100;10;586;SP;04;0817600;40;4;268
2025;08;02062990;10;240;MT;01;0817800;26457;26457;55653
2025;12;02071422;10;244;GO;01;0917800;811634;811634;2061096
2025;12;32071020;10;097;SP;07;0147600;4150;4150;48743
2025;10;04090000;10;149;RS;01;1017700;40320;40320;144346
2025;07;34012090;10;741;SP;01;0817800;155;155;184
2025;03;03074310;10;080;SP;01;0817800;10;10;103
2025;04;82079000;10;493;MG;04;0817600;10;10;2212
2025;09;04012010;10;077;SC;01;1017800;240;240;264
2025;12;44111410;16;845;SC;07;1010252;57;40703;16641
2025;03;63053390;10;399;SP;04;0817600;920;920;3383
2025;04;85015210;11;474;SC;01;0927700;80;13547;56559
2025;10;39061000;10;337;RR;07;0260152;93;93;873
2025;06;87089411;11;249;SP;01;0817800;14;24;368
2025;01;85432000;11;764;SP;04;0817700;1;0;390
2025;05;87089490;10;586;PR;15;0917500;1;1;39
2025;04;71031000;10;455;RJ;04;0817700;2;2;600
2025;01;07049000;10;580;SP;01;0817800;966;966;723
2025;12;96099000;10;063;SP;01;0817800;270;270;5731
2025;01;73182300;10;063;MG;07;1017503;287;287;3650
2025;12;87088000;11;687;SP;01;0817800;129;393;2971
2025;06;04072100;20;190;PR;01;0917800;60;60;73
2025;03;20097100;10;077;RS;01;1017800;24;24;40
2025;01;84822010;11;160;SP;01;0817800;53;16;1862
2025;12;08052100;10;580;PR;01;0917800;130;130;112
2025;10;09042200;10;580;MA;01;0317903;4;4;29
2025;08;40051090;10;628;RS;01;1017700;69935;69935;165418
2025;05;90328982;11;586;SP;07;0917500;273;212;3753
2025;05;28044000;16;580;PA;00;0210200;40;40;320
2025;02;07051100;10;476;SP;01;0817800;597;597;1103
2025;02;85011021;11;249;PR;01;0817800;100;8;206
2025;03;87042210;11;589;SP;07;1017503;1;4970;50424
2025;02;16025000;10;160;RJ;01;0717800;15;15;89
2025;02;23099010;10;281;MG;01;0817800;20010;20010;4967
2025;10;42023200;10;040;ES;01;0817800;2;0;34
2025;05;02023000;10;476;SP;01;0817800;1385;1385;11498
2025;08;02071422;10;244;SP;01;0927800;53892;53892;142119
2025;02;76020000;10;455;CE;01;0717800;39450;39450;65487
2025;08;63069000;10;337;RR;00;0260152;571;571;2846
2025;06;08083000;10;538;SC;01;0917800;20;20;52
2025;05;90271000;11;845;SC;07;1017701;2;1;360
2025;05;76161000;10;791;SP;04;0817700;0;0;37
2025;07;39012019;10;586;SP;07;0917500;250;250;903
2025;08;87082993;11;586;RS;07;0917500;2;28;235
2025;03;62044300;11;386;SC;04;0817700;11;1;420
2025;11;85015210;11;589;SP;04;0817700;4;1391;15203
2025;08;17049090;10;756;SP;01;0817800;80712;80712;166992
2025;07;44111490;16;249;RS;01;1017700;50;22812;22597
2025;11;73181600;10;589;PR;04;0817600;6;6;216
2025;07;39263000;10;628;SP;01;0817800;80;80;6259
2025;02;85122021;11;493;RS;01;0927700;2071;335;37673
2025;05;25199090;10;820;CE;01;0517800;189000;189000;37800
2025;05;90183921;11;538;SP;01;0817800;1;0;2
2025;06;07099990;10;476;SP;01;0717600;14;14;55
2025;08;02023000;10;455;SP;01;0817800;169862;169862;772333
2025;05;33021000;10;087;PA;01;0217800;0;0;69
2025;04;39263000;10;097;RS;07;0147600;28;28;683
2025;04;85364900;11;586;ES;15;0917500;400;20;729
2025;09;62171000;10;607;SC;04;0817700;0;0;19
2025;08;90291010;11;607;SP;01;0817800;4;16;212
2025;11;96039000;11;767;PR;01;0927502;6;5;40
2025;02;84748090;11;845;SP;07;1017701;1;152;8880
2025;01;39076100;10;850;PE;01;0517800;400000;400000;466658
2025;09;85030090;10;169;SP;04;0817700;20600;20600;213731
2025;04;54026200;10;586;PR;07;0917500;980;980;2822
2025;11;84244900;11;521;SC;01;0927800;1;392;12440
2025;03;29012900;10;580;RJ;01;0817800;19;19;611
2025;06;73181600;10;239;SP;04;0817700;46;46;14600
2025;12;61042300;11;317;SC;04;0927501;178;25;1124
2025;12;70199000;10;586;SP;04;0817600;17;17;575
2025;09;42021220;11;586;PR;07;0917500;20;4;130
2025;06;10062010;10;232;RJ;01;0717600;53;53;264
2025;10;85365090;11;169;SC;01;0817800;2;1;55
2025;09;19052010;10;063;SP;07;1017500;71585;71585;283593
2025;07;21039021;10;301;AM;01;0227600;9;9;62
2025;08;40093100;10;023;SP;04;0817700;0;0;5
2025;05;38089419;10;434;RS;01;1017700;60;60;16
2025;11;73182200;10;169;SP;01;0817800;67;67;5644
2025;08;02071419;10;281;GO;01;0917800;102720;102720;119732
2025;08;21050010;10;476;SC;01;0917800;30;30;75
2025;01;27101922;16;077;BA;01;1017700;125;125151;68457
2025;08;02071419;10;699;SC;01;0927700;24470;24470;47187
2025;03;73218900;11;160;SC;01;0927700;2;2;19
2025;10;62052000;11;586;PR;07;0917500;71;32;1861
2025;05;73202090;10;521;SP;04;0817600;0;0;5
2025;12;08083000;10;063;RJ;01;0417900;72;72;197
2025;08;18063210;10;628;RJ;01;0717800;0;0;5
2025;08;40169300;10;767;MG;04;0617700;17;17;56
2025;12;33011990;10;160;SP;04;0817600;300;300;69823
2025;10;25010090;10;845;RJ;07;1017701;25725;25725;7820
2025;10;02071413;10;077;SC;01;0927800;189084;189084;276205
2025;01;58063200;10;160;SC;01;0817800;311;311;1847
2025;07;07032090;10;232;RJ;01;0717800;13;13;104
2025;08;08071100;10;081;RJ;01;0717600;80;80;116
2025;07;62114300;11;845;RS;07;1017701;800;153;2400
2025;04;02071432;10;080;PR;01;0917800;12312;12312;14741
2025;09;39232110;10;169;RS;01;0927502;10;10;69
2025;01;41062200;15;249;RS;04;0817700;117;59;2482
2025;03;16024900;10;301;AM;01;0227600;32;32;155
2025;01;64029990;13;603;RS;01;1017700;2049;864;26327
2025;12;90328925;11;580;SP;04;0817600;70;3;303
2025;04;38061000;10;776;SP;01;0817800;4000;4000;5200
2025;08;90328983;11;169;SP;04;0817600;1;0;34
2025;08;21069030;10;351;RS;01;1017700;0;0;17
2025;07;84833029;11;160;RJ;04;0817700;175;0;17224
2025;10;61046300;11;063;SP;07;1017500;1559;517;22075
2025;12;48025793;10;850;SP;01;0817800;113782;113782;99962
2025;07;73041900;10;087;ES;01;0717600;30022;30022;10832
2025;01;85249100;11;845;RJ;04;0817600;6;1;1005
2025;05;85030090;10;072;SC;04;0817600;210;210;392
2025;05;87141000;10;196;SP;04;0817700;51;51;3131
2025;03;02044200;10;580;PE;01;0440151;21;21;302
2025;07;15200010;10;573;PR;01;0817800;106065;106065;47729
2025;04;94036000;11;158;PR;07;0917500;1023;36595;51426
2025;05;28289011;10;845;RS;07;1017701;17260;17260;3975
2025;11;08081000;10;301;SC;01;0917800;40;40;86
2025;03;84195010;11;249;SP;04;0817600;5;525;12185
2025;04;85361000;11;845;SP;04;0817700;11;1;36
2025;10;02064900;10;341;PR;01;0927800;14380;14380;13490
2025;11;07041000;10;163;RS;01;1017700;20;20;49
2025;02;03038990;10;077;ES;01;0727600;10;10;75
2025;10;61099000;11;063;SC;07;1017500;12117;2444;107797
2025;01;68109100;10;476;PR;01;0917800;10;10;95
2025;04;02032900;10;137;AM;01;0227600;20;20;144
2025;12;22021000;17;476;RJ;01;0717600;377;363;794
2025;10;38159010;10;845;RJ;01;0717600;40250;40250;274505
