CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,nm_estado,id_country,id_urf,id_product
2025,9,8051000,10,386,RJ,4,717700,2,2,22,Rio de Janeiro,ITALIA,RIO_DE_JANEIRO,FRUTAS
2025,5,2071300,10,845,ES,1,727600,20,20,22,Espírito Santo,URUGUAI,VITORIA,CARNES
2025,5,21039029,10,580,BA,1,517800,3,3,36,Bahia,PANAMA,SALVADOR,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,8,19059090,10,476,PR,1,817800,25,25,108,Paraná,MARSHALL_ILHAS,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,5,7099990,10,105,ES,1,727600,576,576,428,Espírito Santo,BRASIL,VITORIA,HF_LEGUMES_TEMPEROS
2025,12,48236900,10,845,PR,7,1010252,3002,3002,19856,Paraná,URUGUAI,JAGUARAO,PAPEIS_EM_GERAL
2025,9,7142000,10,434,RJ,1,717800,64,64,30,Rio de Janeiro,LIBERIA,ITAGUAI,HF_LEGUMES_TEMPEROS
2025,5,84336090,11,586,RS,7,917500,3,720,6105,Rio Grande do Sul,PARAGUAI,FOZ_DO_IGUACU,MAQUINAS_AGRICOLAS
2025,4,20054000,10,476,RS,1,1017700,7,7,26,Rio Grande do Sul,MARSHALL_ILHAS,RIO_GRANDE,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,8,8101000,10,301,RJ,1,727600,8,8,76,Rio de Janeiro,GRECIA,VITORIA,FRUTAS
2025,9,8043000,10,301,SP,1,812051,20,20,28,São Paulo,GRECIA,SAO_SEBASTIAO,FRUTAS
2025,5,16041500,10,77,RS,1,1017700,20,20,178,Rio Grande do Sul,BAHAMAS,RIO_GRANDE,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,5,61169200,13,580,SP,1,817800,56,48,94,São Paulo,PANAMA,SANTOS,VESTUARIO
2025,9,8055000,10,467,SC,1,917800,35,35,33,Santa Catarina,MALTA,PARANAGUA,FRUTAS
2025,4,84368000,11,815,SC,1,927502,6,7509,86629,Santa Catarina,TRINIDAD_E_TOBAGO,IMBITUBA,MAQUINAS_AGRICOLAS
2025,4,3038990,10,476,RS,1,1017700,108,108,312,Rio Grande do Sul,MARSHALL_ILHAS,RIO_GRANDE,CARNES
2025,2,16010000,10,63,RJ,1,717600,396,396,759,Rio de Janeiro,ARGENTINA,RIO_DE_JANEIRO,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,11,8055000,10,580,SC,1,917800,26,26,36,Santa Catarina,PANAMA,PARANAGUA,FRUTAS
2025,5,7094000,10,163,RS,1,1017700,10,10,101,Rio Grande do Sul,CHIPRE,RIO_GRANDE,HF_LEGUMES_TEMPEROS
2025,3,7061000,10,741,AM,1,227600,20,20,34,Amazonas,SINGAPURA,MANAUS,HF_LEGUMES_TEMPEROS
2025,10,22089000,17,845,PE,1,817800,51300,90897,121556,Pernambuco,URUGUAI,SANTOS,BEBIDAS_ALCOOLICAS
2025,3,84335990,11,169,MG,1,217800,1,9500,176800,Minas Gerais,COLOMBIA,BELEM,MAQUINAS_AGRICOLAS
2025,5,22019000,17,245,RJ,4,717700,648,648,197,Rio de Janeiro,ESPANHA,RIO_DE_JANEIRO,BEBIDAS_NAO_ALCOOLICAS
2025,3,35030019,10,467,SP,1,817800,20000,20000,122965,São Paulo,MALTA,SANTOS,PROTEINAS_DIVERSAS
2025,7,17011200,10,160,MA,1,317903,20,20,17,Maranhão,CHINA,SAO_LUIS,ACUCAR_ADOCANTES
2025,4,9021000,10,628,RJ,1,717800,0,0,6,Rio de Janeiro,REINO_UNIDO,ITAGUAI,CHA
2025,3,20097900,10,249,SC,1,817800,679122,679122,1426156,Santa Catarina,ESTADOS_UNIDOS,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,6,16024900,10,538,SP,1,817800,14,14,77,São Paulo,NORUEGA,SANTOS,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,5,33012990,10,603,SP,4,817600,6,6,1436,São Paulo,POLONIA,SAO_PAULO,OLEOS_VEGETAIS
2025,8,3021400,10,399,MA,1,317903,10,10,134,Maranhão,JAPAO,SAO_LUIS,CARNES
2025,6,21041011,10,199,SC,1,927502,1569,1569,5442,Santa Catarina,CUBA,IMBITUBA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,1,7094000,10,628,SP,1,817800,8,8,19,São Paulo,REINO_UNIDO,SANTOS,HF_LEGUMES_TEMPEROS
2025,12,64039990,13,586,PR,7,917500,42,36,469,Paraná,PARAGUAI,FOZ_DO_IGUACU,CALCADOS_EM_GERAL
2025,7,2063000,10,351,BA,1,517800,46,46,344,Bahia,HONG_KONG,SALVADOR,CARNES
2025,3,21050090,10,586,PR,7,917500,6605,6605,18755,Paraná,PARAGUAI,FOZ_DO_IGUACU,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,9,7094000,10,359,MA,1,317903,3,3,14,Maranhão,ILHA_DE_MAN,SAO_LUIS,HF_LEGUMES_TEMPEROS
2025,2,7031011,10,434,SC,1,917800,104,104,177,Santa Catarina,LIBERIA,PARANAGUA,HF_LEGUMES_TEMPEROS
2025,5,2062910,10,240,MT,1,917800,35990,35990,122622,Mato Grosso,EGITO,PARANAGUA,CARNES
2025,8,18069000,10,199,GO,1,817800,105,105,473,Goiás,CUBA,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,7,19021900,10,163,SP,1,817800,12,12,68,São Paulo,CHIPRE,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,11,19021100,10,351,RS,1,1017700,23,23,70,Rio Grande do Sul,HONG_KONG,RIO_GRANDE,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,10,2032900,10,628,SP,1,817800,350,350,2328,São Paulo,REINO_UNIDO,SANTOS,CARNES
2025,9,9101200,10,244,PR,1,917800,3,3,8,Paraná,EMIRADOS_ARABES_UNIDOS,PARANAGUA,HF_LEGUMES_TEMPEROS
2025,4,2032900,10,40,SC,1,927800,259311,259311,411448,Santa Catarina,ANGOLA,ITAJAI,CARNES
2025,3,19023000,10,580,PE,1,440151,13,13,108,Pernambuco,PANAMA,MACEIO,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,10,48081000,10,586,PR,15,917500,6781,6781,8620,Paraná,PARAGUAI,FOZ_DO_IGUACU,PAPEIS_EM_GERAL
2025,2,2062990,10,676,SP,1,817800,112950,112950,172387,São Paulo,RUSSIA,SANTOS,CARNES
2025,2,3022900,10,573,AL,1,417900,10,10,173,Alagoas,PAISES_BAIXOS_HOLANDA,RECIFE,CARNES
2025,6,48239099,10,845,RS,4,817600,0,0,24,Rio Grande do Sul,URUGUAI,SAO_PAULO,PAPEIS_EM_GERAL
2025,11,7039090,10,580,AL,1,517800,11,11,75,Alagoas,PANAMA,SALVADOR,HF_LEGUMES_TEMPEROS
2025,11,16041310,10,476,MA,1,317903,56,56,337,Maranhão,MARSHALL_ILHAS,SAO_LUIS,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,6,15121911,10,476,PR,1,927502,100,100,218,Paraná,MARSHALL_ILHAS,IMBITUBA,OLEOS_VEGETAIS
2025,9,19041000,10,845,SP,7,1017701,2247,2247,5210,São Paulo,URUGUAI,CHUI,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,2,20098990,10,163,AL,1,417902,12,12,42,Alagoas,CHIPRE,IPOJUCA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,4,62045100,11,249,ND,4,817600,1,1,569,,ESTADOS_UNIDOS,SAO_PAULO,VESTUARIO
2025,7,4039000,10,249,AL,1,440151,18,18,116,Alagoas,ESTADOS_UNIDOS,MACEIO,LACTEOS
2025,7,48194000,10,169,SP,4,817700,9,9,40,São Paulo,COLOMBIA,CAMPINAS,PAPEIS_EM_GERAL
2025,9,4081100,10,493,RS,1,927700,20000,20000,239982,Rio Grande do Sul,MEXICO,SAO_FRANCISCO_DO_SUL,OVOS
2025,7,20052000,10,351,PR,1,917800,2,2,31,Paraná,HONG_KONG,PARANAGUA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,5,8121000,10,301,RJ,1,717800,10,10,64,Rio de Janeiro,GRECIA,ITAGUAI,FRUTAS
2025,5,62045200,11,240,RJ,4,817600,2,1,183,Rio de Janeiro,EGITO,SAO_PAULO,VESTUARIO
2025,4,20059900,10,580,SP,1,817800,38,38,447,São Paulo,PANAMA,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,6,48191000,10,351,RS,1,817800,3,3,15,Rio Grande do Sul,HONG_KONG,SANTOS,PAPEIS_EM_GERAL
2025,9,8083000,10,232,RJ,1,717600,5,5,28,Rio de Janeiro,DINAMARCA,RIO_DE_JANEIRO,FRUTAS
2025,7,2023000,10,399,SP,1,817800,164,164,1362,São Paulo,JAPAO,SANTOS,CARNES
2025,6,7096000,10,628,RJ,1,717800,18,18,73,Rio de Janeiro,REINO_UNIDO,ITAGUAI,HF_LEGUMES_TEMPEROS
2025,4,8094000,10,301,RJ,1,717600,18,18,59,Rio de Janeiro,GRECIA,RIO_DE_JANEIRO,FRUTAS
2025,8,7049000,10,607,RJ,1,717600,36,36,52,Rio de Janeiro,PORTUGAL,RIO_DE_JANEIRO,HF_LEGUMES_TEMPEROS
2025,10,2074200,10,53,SC,1,927800,24340,24340,83792,Santa Catarina,ARABIA_SAUDITA,ITAJAI,CARNES
2025,11,44101129,16,63,SC,7,927900,40,28731,11707,Santa Catarina,ARGENTINA,DIONISIO_CERQUEIRA,MADEIRA_PRODUTOS_COM_MADEIRA
2025,6,42032900,13,586,SP,7,917500,16,6,720,São Paulo,PARAGUAI,FOZ_DO_IGUACU,ARTIGOS_COUROS_PELES
2025,11,9019000,10,580,SP,1,817800,2,2,181,São Paulo,PANAMA,SANTOS,CAFE
2025,4,10062020,10,476,SP,1,817800,221,221,498,São Paulo,MARSHALL_ILHAS,SANTOS,ARROZ
2025,10,2032900,10,888,SC,1,927800,768987,768987,1513690,Santa Catarina,CONGO_REPUBLICA_DEMOCRATICA,ITAJAI,CARNES
2025,12,3038990,10,53,PR,1,917800,70,70,170,Paraná,ARABIA_SAUDITA,PARANAGUA,CARNES
2025,2,7133319,10,741,SP,1,817800,5,5,9,São Paulo,SINGAPURA,SANTOS,HF_LEGUMES_TEMPEROS
2025,3,48195000,10,399,GO,4,817700,15,15,0,Goiás,JAPAO,CAMPINAS,PAPEIS_EM_GERAL
2025,11,2071419,10,741,SP,1,917800,118,118,381,São Paulo,SINGAPURA,PARANAGUA,CARNES
2025,9,4079000,10,160,PR,1,917800,72,72,237,Paraná,CHINA,PARANAGUA,OVOS
2025,9,8044000,10,850,ES,1,727600,15,15,9,Espírito Santo,VENEZUELA,VITORIA,FRUTAS
2025,6,2023000,10,351,SP,1,927700,45066,45066,250612,São Paulo,HONG_KONG,SAO_FRANCISCO_DO_SUL,CARNES
2025,4,7049000,10,160,ES,1,727600,515,515,419,Espírito Santo,CHINA,VITORIA,HF_LEGUMES_TEMPEROS
2025,3,48239099,10,239,SP,4,817700,13,13,501,São Paulo,EQUADOR,CAMPINAS,PAPEIS_EM_GERAL
2025,3,7019000,10,351,MA,1,317903,152,152,193,Maranhão,HONG_KONG,SAO_LUIS,HF_LEGUMES_TEMPEROS
2025,6,22011000,17,467,SP,1,917800,630,630,229,São Paulo,MALTA,PARANAGUA,BEBIDAS_NAO_ALCOOLICAS
2025,9,12024200,10,586,PR,7,917500,250,250,411,Paraná,PARAGUAI,FOZ_DO_IGUACU,AMENDOIM
2025,7,84339090,10,23,SP,1,817800,3797,3797,41047,São Paulo,ALEMANHA,SANTOS,MAQUINAS_AGRICOLAS
2025,5,20081100,10,476,ES,1,727600,37,37,207,Espírito Santo,MARSHALL_ILHAS,VITORIA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,4,8045020,10,434,RJ,1,717800,176,176,280,Rio de Janeiro,LIBERIA,ITAGUAI,FRUTAS
2025,11,16023230,10,628,PR,1,917800,3630,3630,11493,Paraná,REINO_UNIDO,PARANAGUA,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,5,2071424,10,474,DF,1,817800,109988,109988,54573,Distrito Federal,MARROCOS,SANTOS,CARNES
2025,4,61044200,11,245,SC,4,817700,30,9,191,Santa Catarina,ESPANHA,CAMPINAS,VESTUARIO
2025,3,4064000,10,77,RJ,1,717600,22,22,332,Rio de Janeiro,BAHAMAS,RIO_DE_JANEIRO,LACTEOS
2025,9,16010000,10,580,AL,1,517800,11,11,23,Alagoas,PANAMA,SALVADOR,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,7,62044200,11,240,MG,4,817600,2,1,579,Minas Gerais,EGITO,SAO_PAULO,VESTUARIO
2025,8,7020000,10,476,MA,1,317903,1068,1068,2268,Maranhão,MARSHALL_ILHAS,SAO_LUIS,HF_LEGUMES_TEMPEROS
2025,2,15179090,10,434,PA,1,217800,12,12,56,Pará,LIBERIA,BELEM,OLEOS_VEGETAIS
2025,3,7070000,10,267,ES,1,727600,6,6,6,Espírito Santo,FILIPINAS,VITORIA,HF_LEGUMES_TEMPEROS
2025,10,21039021,10,573,SC,1,927502,4,4,19,Santa Catarina,PAISES_BAIXOS_HOLANDA,IMBITUBA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,12,8105000,10,232,RJ,1,717600,5,5,41,Rio de Janeiro,DINAMARCA,RIO_DE_JANEIRO,FRUTAS
2025,7,8061000,10,580,PR,1,927502,10,10,23,Paraná,PANAMA,IMBITUBA,FRUTAS
2025,10,44111490,16,63,SP,7,1017500,30,23090,95201,São Paulo,ARGENTINA,URUGUAIANA,MADEIRA_PRODUTOS_COM_MADEIRA
2025,1,35030019,10,160,SP,1,817800,20000,20000,177439,São Paulo,CHINA,SANTOS,PROTEINAS_DIVERSAS
2025,11,7032090,10,741,PR,1,917800,20,20,122,Paraná,SINGAPURA,PARANAGUA,HF_LEGUMES_TEMPEROS
2025,2,10063029,10,741,SP,1,812051,10,10,61,São Paulo,SINGAPURA,SAO_SEBASTIAO,ARROZ
2025,5,8013200,10,244,CE,1,817800,2495,2493,23501,Ceará,EMIRADOS_ARABES_UNIDOS,SANTOS,CASTANHAS_NOZES
2025,12,7032090,10,580,ES,1,727600,65,65,599,Espírito Santo,PANAMA,VITORIA,HF_LEGUMES_TEMPEROS
2025,11,8045020,10,741,MA,1,317903,20,20,26,Maranhão,SINGAPURA,SAO_LUIS,FRUTAS
2025,1,15060000,10,589,SC,1,927700,359830,359830,164123,Santa Catarina,PERU,SAO_FRANCISCO_DO_SUL,GORDURAS_ANIMAIS
2025,2,20091200,10,586,MG,7,917500,188,188,321,Minas Gerais,PARAGUAI,FOZ_DO_IGUACU,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,8,84339090,10,160,SP,4,817600,257,257,2015,São Paulo,CHINA,SAO_PAULO,MAQUINAS_AGRICOLAS
2025,1,2071439,10,399,SC,1,717800,9864,9864,33100,Santa Catarina,JAPAO,ITAGUAI,CARNES
2025,9,2071411,10,163,RS,1,1017700,21,21,137,Rio Grande do Sul,CHIPRE,RIO_GRANDE,CARNES
2025,3,84249090,10,780,SP,1,817800,20,20,450,São Paulo,TANZANIA,SANTOS,MAQUINAS_AGRICOLAS
2025,9,10059010,10,249,MG,1,817800,946,946,2030,Minas Gerais,ESTADOS_UNIDOS,SANTOS,MILHO
2025,1,19041000,10,434,SP,1,817800,126,126,825,São Paulo,LIBERIA,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,3,2101200,10,434,PR,1,917800,15,15,81,Paraná,LIBERIA,PARANAGUA,CARNES
2025,9,15152910,10,476,RS,1,1017700,18,18,89,Rio Grande do Sul,MARSHALL_ILHAS,RIO_GRANDE,OLEOS_VEGETAIS
2025,10,12019000,21,160,TO,1,217800,5911,5911136,2457405,Tocantins,CHINA,BELEM,SOJA
2025,5,48195000,10,158,SP,7,1017500,6307,6307,42417,São Paulo,CHILE,URUGUAIANA,PAPEIS_EM_GERAL
2025,10,7020000,10,244,PR,1,917800,55,55,121,Paraná,EMIRADOS_ARABES_UNIDOS,PARANAGUA,HF_LEGUMES_TEMPEROS
2025,4,48202000,10,249,SP,1,817800,973551,973551,1628942,São Paulo,ESTADOS_UNIDOS,SANTOS,PAPEIS_EM_GERAL
2025,2,9071000,10,476,MA,1,317903,1,1,33,Maranhão,MARSHALL_ILHAS,SAO_LUIS,HF_LEGUMES_TEMPEROS
2025,10,5040090,10,573,MG,1,817800,868,868,774,Minas Gerais,PAISES_BAIXOS_HOLANDA,SANTOS,TRIPAS_ANIMAIS
2025,2,48239099,10,845,SP,7,1017701,3,3,84,São Paulo,URUGUAI,CHUI,PAPEIS_EM_GERAL
2025,3,2101200,10,538,RJ,1,710251,8,8,83,Rio de Janeiro,NORUEGA,CAMPOS_DOS_GOYTACAZES,CARNES
2025,6,7142000,10,580,SC,1,927700,235,235,830,Santa Catarina,PANAMA,SAO_FRANCISCO_DO_SUL,HF_LEGUMES_TEMPEROS
2025,4,2062990,10,289,MT,1,817800,64767,64767,78408,Mato Grosso,GANA,SANTOS,CARNES
2025,3,2032200,10,160,SC,1,927800,426543,426543,825703,Santa Catarina,CHINA,ITAJAI,CARNES
2025,9,20097900,10,275,SP,4,817600,87,87,579,São Paulo,FRANCA,SAO_PAULO,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,12,4064000,10,476,PA,1,217800,2,2,46,Pará,MARSHALL_ILHAS,BELEM,LACTEOS
2025,11,4061010,10,467,RJ,1,717600,4,4,38,Rio de Janeiro,MALTA,RIO_DE_JANEIRO,LACTEOS
2025,9,2032900,10,476,AP,1,240152,141,141,1385,Amapá,MARSHALL_ILHAS,SANTANA,CARNES
2025,8,7019000,10,80,SP,1,927700,25,25,43,São Paulo,BAREIN,SAO_FRANCISCO_DO_SUL,HF_LEGUMES_TEMPEROS
2025,10,2071422,10,403,SC,1,917800,7200,7200,18035,Santa Catarina,JORDANIA,PARANAGUA,CARNES
2025,7,20019000,10,741,CE,1,317900,1,1,8,Ceará,SINGAPURA,FORTALEZA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,6,41015010,10,528,SP,1,817800,139240,139240,55049,São Paulo,NIGERIA,SANTOS,COUROS_PELES
2025,10,9072000,10,607,SP,1,817800,1,1,26,São Paulo,PORTUGAL,SANTOS,HF_LEGUMES_TEMPEROS
2025,11,4014029,10,434,SP,1,927800,2,2,9,São Paulo,LIBERIA,ITAJAI,LACTEOS
2025,5,38051000,10,249,RS,1,1017700,278000,278000,778546,Rio Grande do Sul,ESTADOS_UNIDOS,RIO_GRANDE,ESSENCIAS_VEGETAIS
2025,2,19021100,10,434,RS,1,1017800,35,35,55,Rio Grande do Sul,LIBERIA,PORTO_ALEGRE,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,5,48189090,10,586,SC,7,917500,66608,66608,123757,Santa Catarina,PARAGUAI,FOZ_DO_IGUACU,PAPEIS_EM_GERAL
2025,11,7032090,10,434,AL,1,417902,50,50,362,Alagoas,LIBERIA,IPOJUCA,HF_LEGUMES_TEMPEROS
2025,12,35079049,10,77,RJ,1,717600,69,69,504,Rio de Janeiro,BAHAMAS,RIO_DE_JANEIRO,ENZIMAS
2025,2,2071100,10,580,SP,1,812051,120,120,300,São Paulo,PANAMA,SAO_SEBASTIAO,CARNES
2025,11,42022210,11,386,CE,1,927800,132,76,1364,Ceará,ITALIA,ITAJAI,ARTIGOS_COUROS_PELES
2025,3,8051000,10,434,PR,1,927700,60,60,49,Paraná,LIBERIA,SAO_FRANCISCO_DO_SUL,FRUTAS
2025,5,2062100,10,676,MG,1,917800,3344,3344,14769,Minas Gerais,RUSSIA,PARANAGUA,CARNES
2025,6,2071423,10,351,ES,1,727600,48,48,133,Espírito Santo,HONG_KONG,VITORIA,CARNES
2025,9,41071220,15,160,GO,4,817600,1270,1166,10056,Goiás,CHINA,SAO_PAULO,COUROS_PELES
2025,6,8055000,10,399,RJ,1,717800,10,10,6,Rio de Janeiro,JAPAO,ITAGUAI,FRUTAS
2025,3,2071422,10,403,GO,1,927700,300180,300180,828475,Goiás,JORDANIA,SAO_FRANCISCO_DO_SUL,CARNES
2025,8,20082010,10,845,RS,7,1010252,1843,1843,4128,Rio Grande do Sul,URUGUAI,JAGUARAO,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,10,2062990,10,735,MG,1,817800,101216,101216,167076,Minas Gerais,SERRA_LEOA,SANTOS,CARNES
2025,7,15159090,10,232,CE,4,817600,18,18,929,Ceará,DINAMARCA,SAO_PAULO,OLEOS_VEGETAIS
2025,8,5111000,22,196,RS,4,817600,4833,5,16871,Rio Grande do Sul,COSTA_RICA,SAO_PAULO,SEMEN
2025,7,4022130,10,386,SP,1,817800,12,12,39,São Paulo,ITALIA,SANTOS,LACTEOS
2025,5,84335990,11,239,GO,1,817800,4,85864,1747321,Goiás,EQUADOR,SANTOS,MAQUINAS_AGRICOLAS
2025,4,8051000,10,573,RJ,1,710251,120,120,260,Rio de Janeiro,PAISES_BAIXOS_HOLANDA,CAMPOS_DOS_GOYTACAZES,FRUTAS
2025,3,48181000,10,580,SC,1,927800,1764,1764,2898,Santa Catarina,PANAMA,ITAJAI,PAPEIS_EM_GERAL
2025,9,38069090,10,249,SP,1,817800,18000,18000,45297,São Paulo,ESTADOS_UNIDOS,SANTOS,ESSENCIAS_VEGETAIS
2025,2,64039990,13,23,RS,1,1017700,5163,2074,81562,Rio Grande do Sul,ALEMANHA,RIO_GRANDE,CALCADOS_EM_GERAL
2025,9,10059010,10,53,TO,1,317903,27979342,27979342,5373603,Tocantins,ARABIA_SAUDITA,SAO_LUIS,MILHO
2025,2,7099300,10,467,PR,1,917800,160,160,166,Paraná,MALTA,PARANAGUA,HF_LEGUMES_TEMPEROS
2025,10,7108000,10,476,RS,1,1017800,5,5,16,Rio Grande do Sul,MARSHALL_ILHAS,PORTO_ALEGRE,HF_LEGUMES_TEMPEROS
2025,1,23011090,10,239,PR,1,927700,179950,179950,145829,Paraná,EQUADOR,SAO_FRANCISCO_DO_SUL,FARELOS_TORTAS_PREPARACOES_PARA_ALIMENTACAO_ANIMAL
2025,12,2023000,10,53,GO,1,917800,456156,456156,2480589,Goiás,ARABIA_SAUDITA,PARANAGUA,CARNES
2025,12,42050000,10,586,RS,7,917500,4170,4170,23152,Rio Grande do Sul,PARAGUAI,FOZ_DO_IGUACU,ARTIGOS_COUROS_PELES
2025,12,8045020,10,301,PR,1,710251,40,40,40,Paraná,GRECIA,CAMPOS_DOS_GOYTACAZES,FRUTAS
2025,12,19021100,10,301,RJ,1,817800,5,5,16,Rio de Janeiro,GRECIA,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,3,3035300,10,43,RJ,1,717600,12,12,73,Rio de Janeiro,ANTIGUA_E_BARBUDA,RIO_DE_JANEIRO,CARNES
2025,10,22011000,17,337,RR,7,260152,107008,107061,28564,Roraima,GUIANA,BONFIM,BEBIDAS_NAO_ALCOOLICAS
2025,6,48204000,10,586,RS,7,917500,7,7,1,Rio Grande do Sul,PARAGUAI,FOZ_DO_IGUACU,PAPEIS_EM_GERAL
2025,2,7133329,10,434,SC,1,917800,5,5,22,Santa Catarina,LIBERIA,PARANAGUA,HF_LEGUMES_TEMPEROS
2025,12,7103000,10,83,SC,1,927800,5,5,9,Santa Catarina,BARBADOS,ITAJAI,HF_LEGUMES_TEMPEROS
2025,4,48239099,10,249,MG,1,817800,0,0,5,Minas Gerais,ESTADOS_UNIDOS,SANTOS,PAPEIS_EM_GERAL
2025,9,94036000,11,505,PR,1,917800,210,7537,9621,Paraná,MOCAMBIQUE,PARANAGUA,MOVEIS
2025,1,21069030,10,158,SP,4,817700,3639,3639,39320,São Paulo,CHILE,CAMPINAS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,5,2032900,10,858,MG,1,927800,266502,266502,750779,Minas Gerais,VIETNA,ITAJAI,CARNES
2025,4,11010010,10,434,ES,1,710251,30,30,263,Espírito Santo,LIBERIA,CAMPOS_DOS_GOYTACAZES,FARINHAS
2025,2,44123900,16,493,PR,1,917800,1316,644535,341629,Paraná,MEXICO,PARANAGUA,MADEIRA_PRODUTOS_COM_MADEIRA
2025,1,28417020,10,493,SP,1,817800,6000,6000,130650,São Paulo,MEXICO,SANTOS,FERT_MICRONUTRIENTE
2025,7,8081000,10,607,BA,1,517800,15,15,41,Bahia,PORTUGAL,SALVADOR,FRUTAS
2025,3,8071100,10,301,RJ,1,717800,130,130,167,Rio de Janeiro,GRECIA,ITAGUAI,FRUTAS
2025,5,4012010,10,267,PR,1,917800,36,36,31,Paraná,FILIPINAS,PARANAGUA,LACTEOS
2025,9,21039091,10,190,ES,1,917800,21,21,127,Espírito Santo,COREIA_DO_SUL,PARANAGUA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,6,17029000,10,351,AL,1,517800,1,1,10,Alagoas,HONG_KONG,SALVADOR,ACUCAR_ADOCANTES
2025,2,21011110,21,442,SP,1,817800,33,33690,490751,São Paulo,LITUANIA,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,12,1012100,11,275,ND,4,717700,1,500,14818,,FRANCA,RIO_DE_JANEIRO,ANIMAIS_VIVOS
2025,10,3057200,10,77,SP,1,817800,30,30,39,São Paulo,BAHAMAS,SANTOS,CARNES
